embryo_id,time_h,normalized_time_tau,migration_duration_h,male_to_center_um,female_to_center_um,nearer_to_center_um,farther_to_center_um,distance_sum_um,distance_difference_um,male_relative_volume,female_relative_volume,volume_sum,volume_difference
Scheffler2021_Z01,0.0,0.0,10.25,39.76376,23.90877,23.90877,39.76376,63.672529999999995,15.854989999999997,0.0532732,0.004135733,0.057408933,0.049137467
Scheffler2021_Z01,0.25,0.024390243902439025,10.25,32.49269,23.74287,23.74287,32.49269,56.23556000000001,8.749820000000003,0.1226565,0.02523207,0.14788857,0.09742443
Scheffler2021_Z01,0.5,0.04878048780487805,10.25,28.15876,21.77689,21.77689,28.15876,49.93565,6.381869999999999,0.1946801,0.09942046,0.29410056,0.09525963999999999
Scheffler2021_Z01,0.75,0.07317073170731707,10.25,28.37731,21.9513,21.9513,28.37731,50.32861,6.4260100000000016,0.2454907,0.1541272,0.39961789999999997,0.09136350000000001
Scheffler2021_Z01,1.0,0.0975609756097561,10.25,25.07804,22.81711,22.81711,25.07804,47.89515,2.260930000000002,0.2953152,0.1993325,0.4946477,0.0959827
Scheffler2021_Z01,1.25,0.12195121951219512,10.25,24.28954,22.13834,22.13834,24.28954,46.42788,2.1511999999999993,0.3366093,0.2150012,0.5516105,0.1216081
Scheffler2021_Z01,1.5,0.14634146341463414,10.25,25.58449,19.85271,19.85271,25.58449,45.4372,5.7317800000000005,0.3723464,0.2424694,0.6148158,0.12987700000000002
Scheffler2021_Z01,1.75,0.17073170731707318,10.25,24.23007,22.09777,22.09777,24.23007,46.32784,2.1323000000000008,0.4064729,0.2638825,0.6703554,0.1425904
Scheffler2021_Z01,2.0,0.1951219512195122,10.25,23.59946,20.68844,20.68844,23.59946,44.2879,2.9110200000000006,0.4405951,0.2891326,0.7297277,0.1514625
Scheffler2021_Z01,2.25,0.21951219512195122,10.25,23.52247,20.39467,20.39467,23.52247,43.91714,3.127799999999997,0.4641754,0.3056735,0.7698489,0.15850190000000003
Scheffler2021_Z01,2.5,0.24390243902439024,10.25,22.97151,20.05641,20.05641,22.97151,43.027919999999995,2.915099999999999,0.4889368,0.3174332,0.80637,0.17150359999999998
Scheffler2021_Z01,2.75,0.2682926829268293,10.25,22.80755,20.28884,20.28884,22.80755,43.09639,2.5187099999999987,0.5141181,0.3473336,0.8614517,0.1667845
Scheffler2021_Z01,3.0,0.2926829268292683,10.25,22.81022,20.56479,20.56479,22.81022,43.37501,2.2454300000000025,0.5282065,0.3555211,0.8837276000000001,0.17268540000000004
Scheffler2021_Z01,3.25,0.3170731707317073,10.25,22.21504,20.09838,20.09838,22.21504,42.313419999999994,2.1166599999999995,0.5465667,0.3807422,0.9273088999999999,0.16582449999999999
Scheffler2021_Z01,3.5,0.34146341463414637,10.25,21.12485,19.55774,19.55774,21.12485,40.68259,1.5671099999999996,0.5744066,0.407625,0.9820316,0.16678159999999997
Scheffler2021_Z01,3.75,0.36585365853658536,10.25,19.71108,18.51399,18.51399,19.71108,38.22507,1.1970899999999993,0.5954666,0.439264,1.0347306,0.15620259999999997
Scheffler2021_Z01,4.0,0.3902439024390244,10.25,19.13465,17.23493,17.23493,19.13465,36.36958,1.899720000000002,0.6207109,0.4851997,1.1059106,0.13551119999999994
Scheffler2021_Z01,4.25,0.4146341463414634,10.25,18.40031,15.71624,15.71624,18.40031,34.116550000000004,2.68407,0.6425932,0.5208156,1.1634088,0.12177759999999993
Scheffler2021_Z01,4.5,0.43902439024390244,10.25,17.93614,15.43831,15.43831,17.93614,33.37445,2.497830000000002,0.667869,0.5546558,1.2225248,0.11321320000000001
Scheffler2021_Z01,4.75,0.4634146341463415,10.25,17.75054,14.85552,14.85552,17.75054,32.60606,2.8950200000000006,0.6905938,0.5891536,1.2797474000000002,0.10144019999999998
Scheffler2021_Z01,5.0,0.4878048780487805,10.25,17.61546,14.96998,14.96998,17.61546,32.58544,2.645479999999999,0.7133588,0.6193637,1.3327225,0.0939951
Scheffler2021_Z01,5.25,0.5121951219512195,10.25,17.14645,14.85575,14.85575,17.14645,32.0022,2.290700000000001,0.7397342,0.6399215,1.3796557,0.09981269999999998
Scheffler2021_Z01,5.5,0.5365853658536586,10.25,17.28408,14.40719,14.40719,17.28408,31.69127,2.8768899999999995,0.7662444,0.6773639,1.4436083000000002,0.08888050000000003
Scheffler2021_Z01,5.75,0.5609756097560976,10.25,16.75756,14.10968,14.10968,16.75756,30.867240000000002,2.6478800000000007,0.7924003,0.710096,1.5024962999999998,0.0823043
Scheffler2021_Z01,6.0,0.5853658536585366,10.25,16.31744,13.6982,13.6982,16.31744,30.01564,2.6192400000000013,0.8161801,0.7414272,1.5576073,0.07475290000000001
Scheffler2021_Z01,6.25,0.6097560975609756,10.25,16.29767,14.03352,14.03352,16.29767,30.33119,2.2641500000000008,0.8351579,0.7728775,1.6080354,0.062280400000000014
Scheffler2021_Z01,6.5,0.6341463414634146,10.25,16.11527,13.92711,13.92711,16.11527,30.04238,2.188159999999998,0.8520756,0.7966207,1.6486963000000001,0.055454900000000085
Scheffler2021_Z01,6.75,0.6585365853658537,10.25,15.77787,13.60679,13.60679,15.77787,29.38466,2.17108,0.8682128,0.8135263,1.6817391000000002,0.05468649999999997
Scheffler2021_Z01,7.0,0.6829268292682927,10.25,15.73926,13.51405,13.51405,15.73926,29.25331,2.2252100000000006,0.8837516,0.8322775,1.7160291,0.05147409999999997
Scheffler2021_Z01,7.25,0.7073170731707317,10.25,15.40003,13.32163,13.32163,15.40003,28.72166,2.0783999999999985,0.9022632,0.8485996,1.7508628000000002,0.053663600000000033
Scheffler2021_Z01,7.5,0.7317073170731707,10.25,15.33108,13.30086,13.30086,15.33108,28.63194,2.03022,0.9172491,0.8643252,1.7815743,0.052923900000000024
Scheffler2021_Z01,7.75,0.7560975609756098,10.25,15.39959,13.0957,13.0957,15.39959,28.49529,2.303889999999999,0.9376941,0.8820112,1.8197052999999999,0.05568289999999998
Scheffler2021_Z01,8.0,0.7804878048780488,10.25,15.24978,12.66117,12.66117,15.24978,27.91095,2.588609999999999,0.9469936,0.9022662,1.8492598,0.04472739999999997
Scheffler2021_Z01,8.25,0.8048780487804879,10.25,15.20637,12.8446,12.8446,15.20637,28.05097,2.36177,0.950178,0.9141039,1.8642819,0.0360741
Scheffler2021_Z01,8.5,0.8292682926829268,10.25,14.92979,12.31968,12.31968,14.92979,27.249470000000002,2.6101100000000006,0.9652252,0.9399495,1.9051746999999999,0.025275700000000012
Scheffler2021_Z01,8.75,0.8536585365853658,10.25,15.21075,12.32761,12.32761,15.21075,27.53836,2.883140000000001,0.9696344,0.9619381,1.9315725000000001,0.007696299999999989
Scheffler2021_Z01,9.0,0.8780487804878049,10.25,14.91777,11.94341,11.94341,14.91777,26.86118,2.974360000000001,0.9729151,0.9584358,1.9313509,0.014479300000000084
Scheffler2021_Z01,9.25,0.9024390243902439,10.25,14.83404,12.16083,12.16083,14.83404,26.99487,2.673209999999999,0.9886709,0.9827216,1.9713924999999999,0.005949300000000046
Scheffler2021_Z01,9.5,0.926829268292683,10.25,14.71705,12.00818,12.00818,14.71705,26.72523,2.708870000000001,0.9930276,1.00041,1.9934376,0.007382400000000011
Scheffler2021_Z01,9.75,0.9512195121951219,10.25,14.52159,11.71481,11.71481,14.52159,26.2364,2.80678,1.0,0.9946272,1.9946272,0.005372799999999955
Scheffler2021_Z02,0.0,0.0,9.25,37.88152,22.95955,22.95955,37.88152,60.84107,14.921970000000002,0.0596738,0.0596738,0.1193476,0.0
Scheffler2021_Z02,0.25,0.02702702702702703,9.25,29.10552,24.76599,24.76599,29.10552,53.87151,4.33953,0.1651111,0.1651111,0.3302222,0.0
Scheffler2021_Z02,0.5,0.05405405405405406,9.25,27.44449,22.55938,22.55938,27.44449,50.00387,4.885109999999997,0.2365856,0.2365856,0.4731712,0.0
Scheffler2021_Z02,0.75,0.08108108108108109,9.25,26.09208,22.87454,22.87454,26.09208,48.96662,3.2175399999999996,0.2943794,0.2943794,0.5887588,0.0
Scheffler2021_Z02,1.0,0.10810810810810811,9.25,25.00362,22.9724,22.9724,25.00362,47.976020000000005,2.031220000000001,0.341855,0.341855,0.68371,0.0
Scheffler2021_Z02,1.25,0.13513513513513514,9.25,24.103,21.94557,21.94557,24.103,46.04857,2.1574300000000015,0.390823,0.390823,0.781646,0.0
Scheffler2021_Z02,1.5,0.16216216216216217,9.25,22.82458,23.34144,22.82458,23.34144,46.16602,0.5168599999999977,0.4296033,0.4296033,0.8592066,0.0
Scheffler2021_Z02,1.75,0.1891891891891892,9.25,22.39344,22.75992,22.39344,22.75992,45.15336,0.3664800000000028,0.4675685,0.4675685,0.935137,0.0
Scheffler2021_Z02,2.0,0.21621621621621623,9.25,23.26598,23.44966,23.26598,23.44966,46.71564,0.1836800000000025,0.4979156,0.4979156,0.9958312,0.0
Scheffler2021_Z02,2.25,0.24324324324324326,9.25,22.89166,23.45737,22.89166,23.45737,46.34903,0.5657099999999993,0.5326229,0.5326229,1.0652458,0.0
Scheffler2021_Z02,2.5,0.2702702702702703,9.25,23.23003,22.42866,22.42866,23.23003,45.65869,0.8013699999999986,0.5615757,0.5615757,1.1231514,0.0
Scheffler2021_Z02,2.75,0.2972972972972973,9.25,22.09695,21.84052,21.84052,22.09695,43.937470000000005,0.25642999999999816,0.5969229,0.5969229,1.1938458,0.0
Scheffler2021_Z02,3.0,0.32432432432432434,9.25,22.05782,21.15216,21.15216,22.05782,43.20998,0.905660000000001,0.6127473,0.6127473,1.2254946,0.0
Scheffler2021_Z02,3.25,0.35135135135135137,9.25,20.49636,20.17902,20.17902,20.49636,40.675380000000004,0.31733999999999796,0.6473393,0.6473393,1.2946786,0.0
Scheffler2021_Z02,3.5,0.3783783783783784,9.25,19.91832,19.57827,19.57827,19.91832,39.49659,0.3400500000000015,0.6716749,0.6716749,1.3433498,0.0
Scheffler2021_Z02,3.75,0.40540540540540543,9.25,18.92777,18.76618,18.76618,18.92777,37.69395,0.16159000000000034,0.6909341,0.6909341,1.3818682,0.0
Scheffler2021_Z02,4.0,0.43243243243243246,9.25,17.48569,17.76872,17.48569,17.76872,35.25441,0.28302999999999656,0.7171399,0.7171399,1.4342798,0.0
Scheffler2021_Z02,4.25,0.4594594594594595,9.25,16.7766,17.50668,16.7766,17.50668,34.28328,0.730080000000001,0.7304354,0.7304354,1.4608708,0.0
Scheffler2021_Z02,4.5,0.4864864864864865,9.25,15.8417,16.54324,15.8417,16.54324,32.38494,0.7015400000000014,0.7563955,0.7563955,1.512791,0.0
Scheffler2021_Z02,4.75,0.5135135135135135,9.25,15.74157,16.36465,15.74157,16.36465,32.10622,0.6230800000000016,0.7762517,0.7762517,1.5525034,0.0
Scheffler2021_Z02,5.0,0.5405405405405406,9.25,15.33432,16.14187,15.33432,16.14187,31.476190000000003,0.8075500000000009,0.7947355,0.7947355,1.589471,0.0
Scheffler2021_Z02,5.25,0.5675675675675675,9.25,15.0156,16.18885,15.0156,16.18885,31.204449999999998,1.1732499999999995,0.8151374,0.8151374,1.6302748,0.0
Scheffler2021_Z02,5.5,0.5945945945945946,9.25,14.67237,16.01807,14.67237,16.01807,30.690440000000002,1.3457000000000008,0.8325912,0.8325912,1.6651824,0.0
Scheffler2021_Z02,5.75,0.6216216216216216,9.25,14.37315,15.697,14.37315,15.697,30.070149999999998,1.3238499999999984,0.8515536,0.8515536,1.7031072,0.0
Scheffler2021_Z02,6.0,0.6486486486486487,9.25,13.68322,15.13315,13.68322,15.13315,28.81637,1.4499300000000002,0.8752849,0.8752849,1.7505698,0.0
Scheffler2021_Z02,6.25,0.6756756756756757,9.25,13.51157,14.88556,13.51157,14.88556,28.39713,1.3739899999999992,0.8900054,0.8900054,1.7800108,0.0
Scheffler2021_Z02,6.5,0.7027027027027027,9.25,13.51378,14.65539,13.51378,14.65539,28.16917,1.14161,0.8987648,0.8987648,1.7975296,0.0
Scheffler2021_Z02,6.75,0.7297297297297297,9.25,13.04911,14.309,13.04911,14.309,27.35811,1.2598899999999986,0.9142883,0.9142883,1.8285766,0.0
Scheffler2021_Z02,7.0,0.7567567567567568,9.25,13.25452,14.0774,13.25452,14.0774,27.33192,0.8228800000000014,0.9162267,0.9162267,1.8324534,0.0
Scheffler2021_Z02,7.25,0.7837837837837838,9.25,12.70699,14.05617,12.70699,14.05617,26.76316,1.3491800000000005,0.9364867,0.9364867,1.8729734,0.0
Scheffler2021_Z02,7.5,0.8108108108108109,9.25,12.4316,13.63168,12.4316,13.63168,26.06328,1.2000799999999998,0.9443944,0.9443944,1.8887888,0.0
Scheffler2021_Z02,7.75,0.8378378378378378,9.25,11.84773,13.33178,11.84773,13.33178,25.17951,1.4840499999999999,0.957574,0.957574,1.915148,0.0
Scheffler2021_Z02,8.0,0.8648648648648649,9.25,12.00356,13.17313,12.00356,13.17313,25.17669,1.1695700000000002,0.9655466,0.9655466,1.9310932,0.0
Scheffler2021_Z02,8.25,0.8918918918918919,9.25,11.6929,13.16996,11.6929,13.16996,24.862859999999998,1.4770599999999998,0.9791398,0.9791398,1.9582796,0.0
Scheffler2021_Z02,8.5,0.918918918918919,9.25,11.07336,12.84622,11.07336,12.84622,23.91958,1.7728600000000014,1.000373,1.000373,2.000746,0.0
Scheffler2021_Z02,8.75,0.9459459459459459,9.25,11.38303,12.44177,11.38303,12.44177,23.8248,1.0587400000000002,0.9949796,0.9949796,1.9899592,0.0
Scheffler2021_Z02,9.0,0.972972972972973,9.25,10.98236,12.19964,10.98236,12.19964,23.182000000000002,1.2172800000000006,1.0,1.0,2.0,0.0
Scheffler2021_Z03,0.0,0.0,9.5,33.68177,26.1655,26.1655,33.68177,59.84727,7.516269999999999,0.06235545,0.01788652,0.08024197,0.044468930000000004
Scheffler2021_Z03,0.25,0.02631578947368421,9.5,25.89255,23.4492,23.4492,25.89255,49.341750000000005,2.443349999999999,0.1167081,0.08462992,0.20133802,0.03207818
Scheffler2021_Z03,0.5,0.05263157894736842,9.5,23.07647,23.50615,23.07647,23.50615,46.582620000000006,0.42968000000000117,0.1716773,0.1448788,0.3165561,0.026798500000000003
Scheffler2021_Z03,0.75,0.07894736842105263,9.5,21.59929,23.23839,21.59929,23.23839,44.83768,1.6390999999999991,0.190898,0.1707398,0.3616378,0.020158200000000015
Scheffler2021_Z03,1.0,0.10526315789473684,9.5,20.57967,22.37424,20.57967,22.37424,42.95391,1.7945700000000002,0.225351,0.1895333,0.4148843,0.03581770000000001
Scheffler2021_Z03,1.25,0.13157894736842105,9.5,19.81991,20.82148,19.81991,20.82148,40.64139,1.001570000000001,0.255389,0.1975736,0.4529626,0.05781539999999999
Scheffler2021_Z03,1.5,0.15789473684210525,9.5,17.98711,20.31775,17.98711,20.31775,38.304860000000005,2.330639999999999,0.2667348,0.2077521,0.4744869,0.0589827
Scheffler2021_Z03,1.75,0.18421052631578946,9.5,17.84776,20.95118,17.84776,20.95118,38.79894,3.10342,0.2894445,0.2293048,0.5187493,0.06013969999999999
Scheffler2021_Z03,2.0,0.21052631578947367,9.5,17.57859,20.24987,17.57859,20.24987,37.82846,2.671280000000003,0.3114765,0.2353901,0.5468666,0.0760864
Scheffler2021_Z03,2.25,0.23684210526315788,9.5,17.10107,19.90711,17.10107,19.90711,37.008179999999996,2.8060399999999994,0.3455481,0.2465396,0.5920877,0.09900850000000003
Scheffler2021_Z03,2.5,0.2631578947368421,9.5,16.20013,19.66988,16.20013,19.66988,35.87001,3.4697499999999977,0.3472196,0.2578417,0.6050613,0.08937790000000001
Scheffler2021_Z03,2.75,0.2894736842105263,9.5,16.53889,17.94036,16.53889,17.94036,34.47924999999999,1.4014699999999998,0.3790902,0.2543071,0.6333972999999999,0.12478309999999998
Scheffler2021_Z03,3.0,0.3157894736842105,9.5,16.58287,17.02125,16.58287,17.02125,33.604119999999995,0.43837999999999866,0.4169086,0.2742691,0.6911777,0.14263950000000003
Scheffler2021_Z03,3.25,0.34210526315789475,9.5,17.12391,16.79124,16.79124,17.12391,33.91515,0.33267000000000024,0.4436166,0.2852502,0.7288668,0.15836640000000002
Scheffler2021_Z03,3.5,0.3684210526315789,9.5,16.88815,15.86525,15.86525,16.88815,32.7534,1.0229,0.4736567,0.3126843,0.786341,0.16097239999999996
Scheffler2021_Z03,3.75,0.39473684210526316,9.5,16.14686,14.74252,14.74252,16.14686,30.889380000000003,1.4043399999999995,0.5093794,0.3508828,0.8602622,0.15849660000000004
Scheffler2021_Z03,4.0,0.42105263157894735,9.5,15.80879,13.69119,13.69119,15.80879,29.49998,2.1175999999999995,0.5364043,0.3778739,0.9142781999999999,0.15853039999999996
Scheffler2021_Z03,4.25,0.4473684210526316,9.5,14.86036,13.07554,13.07554,14.86036,27.9359,1.7848199999999999,0.5622615,0.4244546,0.9867161,0.13780689999999995
Scheffler2021_Z03,4.5,0.47368421052631576,9.5,14.34267,12.4628,12.4628,14.34267,26.80547,1.8798700000000004,0.5993527,0.4597461,1.0590988,0.13960659999999997
Scheffler2021_Z03,4.75,0.5,9.5,13.82169,12.28102,12.28102,13.82169,26.102710000000002,1.5406700000000004,0.6297129,0.5091311,1.138844,0.12058180000000007
Scheffler2021_Z03,5.0,0.5263157894736842,9.5,13.54136,11.90606,11.90606,13.54136,25.44742,1.635299999999999,0.6593298,0.5450149,1.2043447,0.1143149
Scheffler2021_Z03,5.25,0.5526315789473685,9.5,13.10782,11.31825,11.31825,13.10782,24.426070000000003,1.7895699999999994,0.687155,0.5883451,1.2755001,0.0988099
Scheffler2021_Z03,5.5,0.5789473684210527,9.5,12.64237,10.82557,10.82557,12.64237,23.46794,1.8167999999999989,0.7286698,0.6248453,1.3535151,0.10382449999999999
Scheffler2021_Z03,5.75,0.6052631578947368,9.5,12.46599,9.927759,9.927759,12.46599,22.393749,2.5382309999999997,0.757539,0.6538301,1.4113691,0.10370889999999999
Scheffler2021_Z03,6.0,0.631578947368421,9.5,11.76117,9.68229,9.68229,11.76117,21.44346,2.07888,0.7749003,0.6863253,1.4612256000000001,0.08857499999999996
Scheffler2021_Z03,6.25,0.6578947368421053,9.5,11.53244,9.426335,9.426335,11.53244,20.958775,2.1061049999999994,0.8125609,0.7239603,1.5365212000000001,0.08860060000000003
Scheffler2021_Z03,6.5,0.6842105263157895,9.5,11.01828,8.971334,8.971334,11.01828,19.989614000000003,2.046946,0.8276427,0.75843,1.5860727,0.0692126999999999
Scheffler2021_Z03,6.75,0.7105263157894737,9.5,10.52219,9.185332,9.185332,10.52219,19.707522,1.3368579999999994,0.8494996,0.7768205,1.6263201,0.0726791
Scheffler2021_Z03,7.0,0.7368421052631579,9.5,10.29961,8.767105,8.767105,10.29961,19.066715000000002,1.5325049999999987,0.8750893,0.8090751,1.6841644,0.06601419999999991
Scheffler2021_Z03,7.25,0.7631578947368421,9.5,10.15734,8.457359,8.457359,10.15734,18.614699,1.6999809999999993,0.8922819,0.8377452,1.7300271,0.054536699999999994
Scheffler2021_Z03,7.5,0.7894736842105263,9.5,9.803677,8.536753,8.536753,9.803677,18.340429999999998,1.2669240000000013,0.9106992,0.8549719,1.7656711,0.055727300000000035
Scheffler2021_Z03,7.75,0.8157894736842105,9.5,9.686889,8.626285,8.626285,9.686889,18.313174,1.0606040000000014,0.9279015,0.8793193,1.8072208,0.04858220000000002
Scheffler2021_Z03,8.0,0.8421052631578947,9.5,9.451754,8.695887,8.695887,9.451754,18.147641,0.7558669999999985,0.9514427,0.9073827,1.8588254,0.04405999999999999
Scheffler2021_Z03,8.25,0.868421052631579,9.5,9.250556,8.469917,8.469917,9.250556,17.720473,0.780638999999999,0.9633836,0.9241552,1.8875388,0.03922840000000005
Scheffler2021_Z03,8.5,0.8947368421052632,9.5,9.082119,8.644345,8.644345,9.082119,17.726464,0.437774000000001,0.9784729,0.9485427,1.9270155999999998,0.029930200000000018
Scheffler2021_Z03,8.75,0.9210526315789473,9.5,8.876866,8.412674,8.412674,8.876866,17.289540000000002,0.46419199999999883,0.9935257,0.9765724,1.9700981,0.01695329999999995
Scheffler2021_Z03,9.0,0.9473684210526315,9.5,8.385844,8.719003,8.385844,8.719003,17.104847,0.3331590000000002,0.9988366,0.9940994,1.9929359999999998,0.004737199999999997
Scheffler2021_Z03,9.25,0.9736842105263158,9.5,8.384804,8.529288,8.384804,8.529288,16.914092,0.1444839999999985,1.0,1.0,2.0,0.0
Scheffler2021_Z04,0.0,0.0,9.75,34.85792,26.09969,26.09969,34.85792,60.95761,8.758230000000001,0.0506038,0.01130001,0.06190381,0.03930379
Scheffler2021_Z04,0.25,0.02564102564102564,9.75,26.50621,22.58268,22.58268,26.50621,49.08889,3.9235299999999995,0.09508146,0.06983498,0.16491644,0.02524648
Scheffler2021_Z04,0.5,0.05128205128205128,9.75,24.72743,22.58454,22.58454,24.72743,47.31197,2.1428899999999977,0.1421859,0.1395755,0.2817614,0.0026104000000000127
Scheffler2021_Z04,0.75,0.07692307692307693,9.75,23.92667,22.71121,22.71121,23.92667,46.63788,1.2154600000000002,0.1990131,0.1648444,0.3638575,0.034168699999999996
Scheffler2021_Z04,1.0,0.10256410256410256,9.75,22.51614,23.14696,22.51614,23.14696,45.6631,0.6308199999999999,0.2246365,0.1893017,0.4139382,0.0353348
Scheffler2021_Z04,1.25,0.1282051282051282,9.75,20.95195,21.78873,20.95195,21.78873,42.74068,0.836780000000001,0.2653996,0.2013686,0.4667682,0.064031
Scheffler2021_Z04,1.5,0.15384615384615385,9.75,19.58206,20.65605,19.58206,20.65605,40.23811,1.073990000000002,0.289414,0.1893321,0.4787461,0.1000819
Scheffler2021_Z04,1.75,0.1794871794871795,9.75,18.73221,21.44186,18.73221,21.44186,40.17407,2.70965,0.3141662,0.2005392,0.5147054,0.113627
Scheffler2021_Z04,2.0,0.20512820512820512,9.75,18.35342,21.47265,18.35342,21.47265,39.82607,3.1192300000000017,0.3474444,0.2220281,0.5694725,0.12541629999999998
Scheffler2021_Z04,2.25,0.23076923076923078,9.75,16.2904,21.57429,16.2904,21.57429,37.86469,5.2838899999999995,0.3535705,0.2212933,0.5748638,0.1322772
Scheffler2021_Z04,2.5,0.2564102564102564,9.75,15.41084,21.52935,15.41084,21.52935,36.94019,6.118510000000001,0.3677598,0.2361251,0.6038849000000001,0.13163470000000002
Scheffler2021_Z04,2.75,0.28205128205128205,9.75,14.70277,21.5604,14.70277,21.5604,36.26317,6.857630000000002,0.3854575,0.2458866,0.6313441,0.1395709
Scheffler2021_Z04,3.0,0.3076923076923077,9.75,14.23332,22.07573,14.23332,22.07573,36.30905,7.842409999999999,0.4024383,0.2561459,0.6585842,0.14629240000000004
Scheffler2021_Z04,3.25,0.3333333333333333,9.75,15.05316,21.16401,15.05316,21.16401,36.21717,6.110850000000001,0.4288785,0.2639381,0.6928166,0.1649404
Scheffler2021_Z04,3.5,0.358974358974359,9.75,14.35453,20.07123,14.35453,20.07123,34.42576,5.7166999999999994,0.4505709,0.2710322,0.7216031,0.1795387
Scheffler2021_Z04,3.75,0.38461538461538464,9.75,15.32133,19.8093,15.32133,19.8093,35.13063,4.487970000000001,0.4930726,0.2900508,0.7831234,0.20302180000000003
Scheffler2021_Z04,4.0,0.41025641025641024,9.75,14.83014,18.71761,14.83014,18.71761,33.54775,3.8874700000000004,0.5144564,0.315776,0.8302324000000001,0.19868040000000003
Scheffler2021_Z04,4.25,0.4358974358974359,9.75,14.44035,17.74028,14.44035,17.74028,32.18063,3.299929999999998,0.5429179,0.3600651,0.902983,0.18285279999999993
Scheffler2021_Z04,4.5,0.46153846153846156,9.75,13.82219,16.32371,13.82219,16.32371,30.145899999999997,2.5015199999999975,0.5692583,0.3830525,0.9523108,0.18620579999999998
Scheffler2021_Z04,4.75,0.48717948717948717,9.75,13.76006,15.14233,13.76006,15.14233,28.902389999999997,1.38227,0.5925791,0.4255501,1.0181292,0.16702900000000004
Scheffler2021_Z04,5.0,0.5128205128205128,9.75,13.18023,13.97931,13.18023,13.97931,27.15954,0.79908,0.6191996,0.4744357,1.0936352999999999,0.14476389999999995
Scheffler2021_Z04,5.25,0.5384615384615384,9.75,12.0673,13.53713,12.0673,13.53713,25.60443,1.46983,0.6340449,0.5094469,1.1434918,0.12459799999999999
Scheffler2021_Z04,5.5,0.5641025641025641,9.75,11.71922,12.88816,11.71922,12.88816,24.60738,1.1689399999999992,0.6643009,0.5484589,1.2127598,0.115842
Scheffler2021_Z04,5.75,0.5897435897435898,9.75,11.34684,12.21312,11.34684,12.21312,23.55996,0.8662799999999997,0.7013391,0.5973157,1.2986548,0.10402339999999999
Scheffler2021_Z04,6.0,0.6153846153846154,9.75,11.2759,11.54037,11.2759,11.54037,22.81627,0.2644699999999993,0.7418519,0.6453096,1.3871615,0.09654229999999997
Scheffler2021_Z04,6.25,0.6410256410256411,9.75,10.6183,10.77876,10.6183,10.77876,21.39706,0.1604600000000005,0.7675415,0.6654921,1.4330336,0.10204939999999996
Scheffler2021_Z04,6.5,0.6666666666666666,9.75,10.28864,10.34976,10.28864,10.34976,20.638399999999997,0.06112000000000073,0.7927228,0.7056585,1.4983813,0.08706429999999998
Scheffler2021_Z04,6.75,0.6923076923076923,9.75,10.60168,10.02975,10.02975,10.60168,20.63143,0.57193,0.8195857,0.7468768,1.5664625,0.07270889999999997
Scheffler2021_Z04,7.0,0.717948717948718,9.75,10.422,9.831987,9.831987,10.422,20.253987000000002,0.5900130000000008,0.8461375,0.7697522,1.6158896999999999,0.07638529999999999
Scheffler2021_Z04,7.25,0.7435897435897436,9.75,10.54532,9.229616,9.229616,10.54532,19.774936,1.3157040000000002,0.8690849,0.8009433,1.6700282,0.06814160000000002
Scheffler2021_Z04,7.5,0.7692307692307693,9.75,10.1027,9.483494,9.483494,10.1027,19.586194,0.6192060000000001,0.890068,0.8336682,1.7237361999999998,0.0563998
Scheffler2021_Z04,7.75,0.7948717948717948,9.75,9.634678,9.799389,9.634678,9.799389,19.434067,0.1647110000000005,0.9163358,0.8539436,1.7702794000000002,0.06239220000000001
Scheffler2021_Z04,8.0,0.8205128205128205,9.75,9.361496,9.625194,9.361496,9.625194,18.986690000000003,0.26369799999999977,0.9277544,0.8810313,1.8087857,0.04672310000000002
Scheffler2021_Z04,8.25,0.8461538461538461,9.75,9.277217,9.581377,9.277217,9.581377,18.858594,0.30415999999999954,0.9452849,0.9090732,1.8543581,0.03621169999999996
Scheffler2021_Z04,8.5,0.8717948717948718,9.75,9.15287,8.87266,8.87266,9.15287,18.02553,0.2802100000000003,0.9608614,0.9340635,1.8949249,0.02679789999999993
Scheffler2021_Z04,8.75,0.8974358974358975,9.75,8.690455,9.090655,8.690455,9.090655,17.781109999999998,0.4001999999999999,0.9805455,0.929214,1.9097594999999998,0.051331499999999974
Scheffler2021_Z04,9.0,0.9230769230769231,9.75,8.720503,8.916052,8.720503,8.916052,17.636555,0.19554899999999975,0.9754514,0.9659351,1.9413865000000001,0.009516299999999922
Scheffler2021_Z04,9.25,0.9487179487179487,9.75,8.302159,9.16046,8.302159,9.16046,17.462619,0.8583010000000009,1.003341,0.9828947,1.9862357,0.02044630000000003
Scheffler2021_Z04,9.5,0.9743589743589743,9.75,8.35511,8.982635,8.35511,8.982635,17.337744999999998,0.6275250000000003,1.0,1.0,2.0,0.0
Scheffler2021_Z05,0.0,0.0,9.75,39.59239,21.95987,21.95987,39.59239,61.552260000000004,17.632520000000003,0.04492985,0.01191129,0.05684114,0.03301856
Scheffler2021_Z05,0.25,0.02564102564102564,9.75,37.54487,20.24332,20.24332,37.54487,57.78819,17.301550000000002,0.07274721,0.03177797,0.10452518000000001,0.040969240000000004
Scheffler2021_Z05,0.5,0.05128205128205128,9.75,30.15451,20.46945,20.46945,30.15451,50.62396,9.68506,0.1652017,0.107223,0.2724247,0.05797870000000001
